Emotions,Path
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_23/03-01-04-01-01-01-23.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_23/03-01-04-01-01-02-23.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_23/03-01-04-01-02-01-23.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_23/03-01-04-01-02-02-23.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_23/03-01-04-02-01-01-23.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_23/03-01-04-02-01-02-23.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_23/03-01-04-02-02-01-23.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_23/03-01-04-02-02-02-23.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_23/03-01-05-01-01-01-23.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_23/03-01-05-01-01-02-23.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_23/03-01-05-01-02-01-23.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_23/03-01-05-01-02-02-23.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_23/03-01-05-02-01-01-23.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_23/03-01-05-02-01-02-23.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_23/03-01-05-02-02-01-23.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_23/03-01-05-02-02-02-23.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_23/03-01-06-01-01-01-23.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_23/03-01-06-01-01-02-23.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_23/03-01-06-01-02-01-23.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_23/03-01-06-01-02-02-23.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_23/03-01-06-02-01-01-23.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_23/03-01-06-02-01-02-23.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_23/03-01-06-02-02-01-23.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_23/03-01-06-02-02-02-23.wav
disgust,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_23/03-01-07-01-01-01-23.wav
disgust,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_23/03-01-07-01-01-02-23.wav
disgust,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_23/03-01-07-01-02-01-23.wav
disgust,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_23/03-01-07-01-02-02-23.wav
disgust,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_23/03-01-07-02-01-01-23.wav
disgust,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_23/03-01-07-02-01-02-23.wav
disgust,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_23/03-01-07-02-02-01-23.wav
disgust,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_23/03-01-07-02-02-02-23.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_23/03-01-08-01-01-01-23.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_23/03-01-08-01-01-02-23.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_23/03-01-08-01-02-01-23.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_23/03-01-08-01-02-02-23.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_23/03-01-08-02-01-01-23.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_23/03-01-08-02-01-02-23.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_23/03-01-08-02-02-01-23.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_23/03-01-08-02-02-02-23.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-01-01-01-01-24.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-01-01-01-02-24.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-01-01-02-01-24.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-01-01-02-02-24.wav
calm,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-02-01-01-01-24.wav
calm,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-02-01-01-02-24.wav
calm,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-02-01-02-01-24.wav
calm,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-02-01-02-02-24.wav
calm,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-02-02-01-01-24.wav
calm,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-02-02-01-02-24.wav
calm,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-02-02-02-01-24.wav
calm,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-02-02-02-02-24.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-03-01-01-01-24.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-03-01-01-02-24.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-03-01-02-01-24.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-03-01-02-02-24.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-03-02-01-01-24.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-03-02-01-02-24.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-03-02-02-01-24.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-03-02-02-02-24.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-04-01-01-01-24.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-04-01-01-02-24.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-04-01-02-01-24.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-04-01-02-02-24.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-04-02-01-01-24.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-04-02-01-02-24.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-04-02-02-01-24.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-04-02-02-02-24.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-05-01-01-01-24.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-05-01-01-02-24.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-05-01-02-01-24.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-05-01-02-02-24.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-05-02-01-01-24.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-05-02-01-02-24.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-05-02-02-01-24.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-05-02-02-02-24.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-06-01-01-01-24.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-06-01-01-02-24.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-06-01-02-01-24.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-06-01-02-02-24.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-06-02-01-01-24.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-06-02-01-02-24.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-06-02-02-01-24.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-06-02-02-02-24.wav
disgust,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-07-01-01-01-24.wav
disgust,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-07-01-01-02-24.wav
disgust,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-07-01-02-01-24.wav
disgust,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-07-01-02-02-24.wav
disgust,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-07-02-01-01-24.wav
disgust,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-07-02-01-02-24.wav
disgust,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-07-02-02-01-24.wav
disgust,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-07-02-02-02-24.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-08-01-01-01-24.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-08-01-01-02-24.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-08-01-02-01-24.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-08-01-02-02-24.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-08-02-01-01-24.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-08-02-01-02-24.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-08-02-02-01-24.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_24/03-01-08-02-02-02-24.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_back_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_back_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_bar_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_bar_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_base_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_base_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_bath_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_bath_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_bean_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_bean_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_beg_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_beg_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_bite_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_bite_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_boat_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_boat_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_bone_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_bone_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_book_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_book_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_bought_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_bought_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_burn_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_burn_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_cab_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_cab_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_calm_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_calm_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_came_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_came_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_cause_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_cause_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_chain_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_chain_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_chair_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_chair_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_chalk_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_chalk_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_chat_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_chat_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_check_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_check_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_cheek_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_cheek_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_chief_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_chief_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_choice_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_choice_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_cool_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_cool_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_dab_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_dab_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_date_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_date_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_dead_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_dead_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_death_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_death_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_deep_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_deep_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_dime_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_dime_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_dip_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_dip_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_ditch_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_ditch_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_dodge_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_dodge_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_dog_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_dog_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_doll_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_doll_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_door_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_door_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_fail_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_fail_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_fall_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_fall_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_far_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_far_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_fat_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_fat_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_fit_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_fit_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_five_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_five_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_food_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_food_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_gap_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_gap_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_gas_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_gas_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_gaze_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_gaze_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_germ_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_germ_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_get_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_get_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_gin_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_gin_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_goal_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_goal_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_good_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_good_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_goose_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_goose_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_gun_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_gun_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_half_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_half_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_hall_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_hall_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_hash_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_hash_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_hate_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_hate_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_have_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_have_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_haze_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_haze_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_hire_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_hire_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_hit_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_hit_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_hole_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_hole_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_home_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_home_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_hurl_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_hurl_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_hush_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_hush_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_jail_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_jail_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_jar_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_jar_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_join_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_join_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_judge_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_judge_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_jug_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_jug_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_juice_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_juice_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_keen_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_keen_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_keep_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_keep_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_keg_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_keg_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_kick_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_kick_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_kill_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_kill_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_king_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_king_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_kite_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_kite_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_knock_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_knock_sad.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_late_angry.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/OAF_late_sad.wav
